question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_002,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> Gaziantep Büyükşehir Belediyespor Kulübü -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_003,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> korfez belediyespor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_004,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> Kartalspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_005,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> Fethiye S.K. -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_006,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> orduspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_007,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> Sarıyer G.K. -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_008,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> yeni malatyaspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_009,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> ünyespor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_010,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> i̇stanbulspor a.ş. -> league -> TFF Third League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_011,Ugur Kapisiz ve Ugur Erdogan aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Erdogan -> member of sports team -> Galatasaray F.C. -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_012,Ugur Kapisiz ve Ugur Isikal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Ugur Isikal -> member of sports team -> Karşıyaka S.K. -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_013,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> gaskispor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_014,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> Gaziantep Büyükşehir Belediyespor Kulübü -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_015,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> korfez belediyespor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_016,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> Giresunspor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_017,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> ünyespor -> league -> TFF Second League/doc,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_018,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> mp antalyaspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_019,Ugur Kapisiz ve vahap isik aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> vahap isik -> member of sports team -> Bulancakspor -> league -> TFF Third League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_020,Ugur Kapisiz ve Vahap Ozaltay aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vahap Ozaltay -> member of sports team -> Altay Izmir -> league -> TFF Third League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_021,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> fenerbahçe s.k. (football) -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_022,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> Eskisehirspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_023,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> mersin i̇.y -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_024,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> sakaryaspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_025,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> Karşıyaka S.K. -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_026,Ugur Kapisiz ve Vedat Uysal aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Vedat Uysal -> member of sports team -> Galatasaray F.C. -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_027,Ugur Kapisiz ve Aydin Yilmaz aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Aydin Yilmaz -> member of sports team -> Eskisehirspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_028,Ugur Kapisiz ve Aydin Yilmaz aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Aydin Yilmaz -> member of sports team -> i̇stanbul büyükşehir belediyespor (football team) -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_029,Ugur Kapisiz ve Aydin Yilmaz aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Aydin Yilmaz -> member of sports team -> Vestel Manisaspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_030,Ugur Kapisiz ve Aydin Yilmaz aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Aydin Yilmaz -> member of sports team -> Kasımpaşa S.K. -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_031,Ugur Kapisiz ve Aydin Yilmaz aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Aydin Yilmaz -> member of sports team -> Galatasaray F.C. -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_032,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> gençlerbirligi sk -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_033,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> Denizlispor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_034,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> aydınspor -> league -> TFF Third League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_035,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> Besiktas Jk -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_036,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> bursaspor kulübü derneği -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_037,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> adanaspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_038,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> Samsunspor -> league -> Bank Asya 1.League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_039,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> Altay Izmir -> league -> TFF Third League,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_040,Ugur Kapisiz ve Tuna Üzümcü aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> Tuna Üzümcü -> member of sports team -> mp antalyaspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_041,Ugur Kapisiz ve aykut demir aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> aykut demir -> member of sports team -> gençlerbirligi sk -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_042,Ugur Kapisiz ve aykut demir aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> aykut demir -> member of sports team -> trabzonspor -> league -> turkish super league,Hayır,comparison,sports,compare_team_league_same
COMPARISON_COMPARE_TEAM_LEAGUE_SAME_043,Ugur Kapisiz ve aykut demir aynı ligde oynayan takımlarda mı bulunuyor?,Ugur Kapisiz -> member of sports team -> Edirnespor -> league -> bölgesel amatör lig -> aykut demir -> member of sports team -> Trabzonspor (women) -> league -> turkish women's first football league,Hayır,comparison,sports,compare_team_league_same
